time,low,high,open,close,volume
1506384000,51.5,54.41,52.22,52.34,365076.1871447054
1506297600,47.52,53.52,47.71,52.22,506443.761338289
1506211200,47.06,49.58,49.4,47.7,239726.2833770031
1506124800,46.45,50.33,47.83,49.41,332503.66789483157
1506038400,45,49.72,46.65,47.81,694927.489256012
1505952000,45.18,52.5,51.58,46.61,852271.8239992266
1505865600,51.11,54.6,52.95,51.57,354024.2588065484
1505779200,51.38,56.86,56.3,52.95,622918.8180172369
1505692800,51.36,58,51.37,56.3,892632.4837362238
1505606400,47.87,54.1,52.47,51.37,592108.2248644107
1505520000,50.35,59,52.28,52.47,904787.076429236
1505433600,33.56,62.41,45.42,52.29,3159244.4226031797
1505347200,45.1,62.6,61.81,45.42,1684511.6605506283
1505260800,57.74,66.46,66,61.8,1130517.2436584502
1505174400,65.02,71.93,68.29,66,611134.4410428072
1505088000,65.5,71.55,67.45,68.28,429316.1612712677
1505001600,65.02,71.44,71.27,67.44,570149.1345976705
1504915200,69.1,74.5,73.71,71.27,436582.2874264298
1504828800,68.12,82.25,80.23,73.7,1111734.1882995577
1504742400,77.37,82.75,81.47,80.23,585809.2969868212
1504656000,74.19,82.7,74.19,81.47,926233.5473402463
1504569600,66,74.95,71.29,74.19,794263.8371282823
1504483200,64,79.51,79.45,71.29,1297952.187532895
1504396800,77.26,84.91,79.84,79.47,619530.8705934065
1504310400,73.87,93.85,89.16,79.84,1394302.640732739
1504224000,71.43,98.28,73.23,89.23,2032350.2525998864
1504137600,65.22,74.8,66.02,73.23,1028405.9999642879
1504051200,62,67.5,63.72,66.03,399096.0395960121
1503964800,61.25,64.45,62.39,63.75,455434.66730048275
1503878400,58.76,64.73,61.57,62.38,566726.6694080809
1503792000,51.14,64.67,51.56,61.56,840183.6795053006
1503705600,50,52,51.12,51.55,174542.29791558208
1503619200,50.1,52.2,51.09,51.11,261823.81409292232
1503532800,50.23,53.46,53.31,51.09,399924.7141747719
1503446400,46.08,55,46.44,53.31,588731.3381843609
1503360000,44.65,47.99,47.99,46.43,231982.68430307886
1503273600,44.9,48.87,45.57,47.99,246856.80324941652
1503187200,44.07,47.15,45.17,45.57,155995.41208629883
1503100800,43.76,47,46.69,45.18,159157.07937000343
1503014400,43.29,47.99,43.83,46.69,363409.48466449056
1502928000,43.13,44.7,43.8,43.88,163412.8351501933
1502841600,42.01,44.94,43.08,43.8,194880.14590802227
1502755200,41.65,45.7,45.59,43.1,307936.89809899876
1502668800,44.82,46.34,45.22,45.59,199448.20218667146
1502582400,44.05,47.38,46.32,45.22,275962.79113530443
1502496000,46.01,47.8,47.06,46.33,243746.50071483836
1502409600,46.6,47.71,47.2,47.08,188322.1183086883
1502323200,47.01,48.6,47.7,47.2,174188.6941000236
1502236800,46.66,49.95,49.06,47.69,301504.6743795061
1502150400,45.76,49.98,45.99,49.06,376413.42396156536
1502064000,45.01,46.5,45.29,45.99,162222.88583819743
1501977600,44.78,46.65,45.87,45.33,180668.4503200116
1501891200,43.06,47.09,43.07,45.85,345797.7075650018
1501804800,42.34,43.49,42.5,43.07,114705.84459378052
1501718400,41.73,42.87,41.78,42.49,98964.64785801299
1501632000,41.52,43.23,43.18,41.82,161647.51720267133
1501545600,41.18,43.84,42.25,43.18,291064.2687344551
1501459200,38.4,43.8,40.81,42.27,305189.00061036256
1501372800,39.56,42.16,41,40.82,138986.54162983375
1501286400,38.28,41.5,40.35,41.01,247822.36881523914
1501200000,40.1,42.17,41.82,40.35,208408.46730281803
1501113600,40.8,42.3,41.99,41.87,167960.10748716578
1501027200,40.4,43,42.21,41.99,205249.8367138988
1500940800,40.23,45.15,45.01,42.21,322306.96044850285
1500854400,44.41,45.49,45.23,45.01,123492.4563989208
1500768000,44.1,46.95,46.69,45.23,175392.05185657716
1500681600,44.43,47.52,45.4,46.7,184124.54489421475
1500595200,44,47.93,44.72,45.4,475707.0544245407
1500508800,40.12,45,40.22,44.72,426567.8558207685
1500422400,39.68,43.96,43.5,40.19,318149.8874648624
1500336000,40.56,45,42.35,43.5,427037.82638709457
1500249600,39.72,43.08,40.69,42.36,503626.27216412645
1500163200,34.78,41.99,38.14,40.69,638970.5260544495
1500076800,37.5,42.99,42.74,38.14,523760.63532807387
1499990400,40,45.72,45.49,42.74,439379.6278310496
1499904000,44.1,47.88,47,45.48,258121.45611875775
1499817600,42.1,48.48,43.93,47,507528.705788098
1499731200,41.38,46.78,44.81,43.92,488973.8630703425
1499644800,42.1,49.84,48.76,44.82,536969.8398140264
1499558400,48.33,52.55,51.27,48.76,300542.4163551247
1499472000,44.18,52.61,46.19,51.27,515682.9053995427
