time,low,high,open,close,volume
1462294800,447.86,449.33,449.14,448.59,247.87299235999802
1462291200,448.35,449.7,448.88,449.03,330.994541069995
1462287600,448,449.94,449.85,449.06,560.9652080999784
1462284000,449.07,450,449.7,449.85,422.46525524999225
1462280400,449.07,450.22,449.73,449.58,381.92206872999793
1462276800,448.19,450,448.91,449.74,207.32756508000008
1462273200,448.9,449.86,449.44,448.91,137.87658080000003
1462269600,448.89,449.78,449.46,449.44,222.95572968000124
1462266000,449.39,450,449.39,449.45,69.89915597000034
1462262400,448.27,449.83,448.84,449.4,145.94675935000024
1462258800,446.27,448.8,446.96,448.8,106.08110121000078
1462255200,446.61,447.89,447.85,446.86,108.54284370000032
1462251600,446.08,447.85,446.4,447.85,116.9046499399998
1462248000,444.81,446.62,444.81,446.41,225.71371401000275
1462244400,443.61,444.94,444.1,444.81,187.23623827999964
1462240800,444.03,445,444.24,444.04,273.5332730300006
1462237200,443.71,446.65,446.46,444.3,342.3257538699992
1462233600,446.1,447.22,446.53,446.55,185.3493326399987
1462230000,445.34,446.77,446.32,446.42,338.0181624499956
1462226400,445.98,447.47,446.66,446.4,302.2858752699955
1462222800,445.8,447.18,446.52,446.81,310.62872202999586
1462219200,443.92,446.7,444.43,446.48,468.08390195998936
1462215600,442.76,444.6,443.24,444.42,260.81405921999936
1462212000,442.77,445.93,445.58,443.35,352.899842109993
1462208400,442.76,446,444.43,445.58,476.845345459989
1462204800,444,445.7,444.88,444.44,325.34123617999813
1462201200,442.45,445,443.08,444.8,314.81344880999836
1462197600,442.44,446.1,446.1,443.29,599.9415762299978
1462194000,444.62,446.7,446.01,446.1,369.2428972799993
1462190400,442.34,446.02,444.06,446.02,323.80447471999753
1462186800,443.78,447.05,444.46,444.05,490.06847814999196
1462183200,441.8,445.14,443.87,444.5,347.3028158499973
1462179600,440.02,446.15,445.78,443.91,361.9591690599951
1462176000,442.98,455.49,455.49,445.77,808.1191127499953
1462172400,455.49,457.38,457.01,455.83,107.86727508000043
1462168800,456.77,457.28,457.12,457.11,70.93563145000037
1462165200,456.76,457.24,457.09,457.02,145.5214999700012
1462161600,456.49,457.19,457.18,457.09,168.04094058000052
1462158000,456.93,457.63,457.02,457.19,192.233463320001
